snapshot_date,season,team,conference,book,win_total,over_odds,under_odds,source_url,notes
2026-04-28,2026,NC State,,DraftKings,7.5,120.0,-140.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,NC State,,FanDuel,6.5,-172.0,140.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440125; over_selection=96283438; under_selection=96283439
2026-04-28,2026,Nebraska,,BetMGM,6.5,120.0,-155.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,Nebraska,,DraftKings,6.5,115.0,-135.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,Nebraska,,FanDuel,6.5,122.0,-150.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440188; over_selection=96332263; under_selection=96332262
2026-04-28,2026,North Carolina,,FanDuel,4.5,-144.0,118.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440207; over_selection=96283446; under_selection=96283445
2026-04-28,2026,Northwestern,,BetMGM,5.5,-125.0,100.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,Northwestern,,DraftKings,5.5,110.0,-130.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,Northwestern,,FanDuel,5.5,-128.0,104.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440212; over_selection=96283450; under_selection=96283449
2026-04-28,2026,OK State,,BetMGM,5.5,-175.0,135.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,OK State,,DraftKings,5.5,-150.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,Ohio State,,BetMGM,9.5,-165.0,130.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,Ohio State,,DraftKings,9.5,-165.0,140.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,Ohio State,,FanDuel,9.5,-158.0,128.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440825; over_selection=96283490; under_selection=96283489
2026-04-28,2026,Oklahoma,,BetMGM,7.5,-145.0,115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,Oklahoma,,DraftKings,7.5,-120.0,100.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,Oklahoma,,FanDuel,7.5,100.0,-122.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440874; over_selection=96283502; under_selection=96283501
2026-04-28,2026,Ole Miss,,BetMGM,7.5,-175.0,135.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,Ole Miss,,DraftKings,7.5,-130.0,110.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,Ole Miss,,FanDuel,7.5,-168.0,136.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440902; over_selection=96283505; under_selection=96283506
2026-04-28,2026,Oregon,,BetMGM,10.5,110.0,-145.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,Oregon,,DraftKings,10.5,110.0,-130.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,Oregon,,FanDuel,10.5,114.0,-142.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440906; over_selection=96283507; under_selection=96283508
2026-04-28,2026,Penn State,,BetMGM,9.5,145.0,-190.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,Penn State,,DraftKings,8.5,-150.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,Penn State,,FanDuel,9.5,146.0,-180.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440917; over_selection=96283509; under_selection=96283510
2026-04-28,2026,Pittsburgh,,BetMGM,7.5,-155.0,120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,Pittsburgh,,DraftKings,7.5,-145.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,Pittsburgh,,FanDuel,7.5,-144.0,118.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440943; over_selection=96283511; under_selection=96283512
2026-04-28,2026,Rutgers,,BetMGM,4.5,-155.0,120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,Rutgers,,DraftKings,5.5,120.0,-140.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,Rutgers,,FanDuel,4.5,-144.0,118.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440969; over_selection=96283516; under_selection=96283515
2026-04-28,2026,S. Carolina,,BetMGM,6.5,115.0,-145.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,S. Carolina,,DraftKings,6.5,125.0,-145.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,SMU,,BetMGM,8.5,-155.0,120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,SMU,,DraftKings,8.5,-125.0,105.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,SMU,,FanDuel,8.5,-140.0,114.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440976; over_selection=96283517; under_selection=96283518
2026-04-28,2026,Syracuse,,BetMGM,4.5,-110.0,-115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,Syracuse,,DraftKings,4.5,120.0,-140.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,Syracuse,,FanDuel,4.5,-110.0,-110.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440984; over_selection=96283524; under_selection=96283523
2026-04-28,2026,TCU,,BetMGM,6.5,-145.0,115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,TCU,,DraftKings,6.5,-145.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,TCU,,FanDuel,6.5,-144.0,118.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440993; over_selection=96283526; under_selection=96283525
2026-04-28,2026,Tennessee,,BetMGM,7.5,-115.0,-115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,Tennessee,,DraftKings,7.5,115.0,-135.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,Tennessee,,FanDuel,7.5,-118.0,-104.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440996; over_selection=96332412; under_selection=96332411
2026-04-28,2026,Texas,,BetMGM,9.5,110.0,-145.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,Texas,,DraftKings,9.5,130.0,-155.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,Texas,,FanDuel,9.5,110.0,-134.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441023; over_selection=96283531; under_selection=96283532
2026-04-28,2026,Texas A&M,,BetMGM,8.5,-125.0,-105.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,Texas A&M,,DraftKings,8.5,100.0,-120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,Texas A&M,,FanDuel,8.5,-118.0,-104.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441001; over_selection=96283529; under_selection=96283530
2026-04-28,2026,UCLA,,BetMGM,6.5,105.0,-135.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,UCLA,,DraftKings,6.5,130.0,-155.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,UCLA,,FanDuel,6.5,104.0,-128.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441056; over_selection=96283538; under_selection=96283539
2026-04-28,2026,USC,,BetMGM,8.5,110.0,-135.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,USC,,DraftKings,8.5,115.0,-135.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,USC,,FanDuel,8.5,112.0,-138.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441063; over_selection=96283543; under_selection=96283542
2026-04-28,2026,Utah,,BetMGM,8.5,-135.0,105.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,Utah,,DraftKings,8.5,-150.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,Utah,,FanDuel,8.5,-128.0,104.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441078; over_selection=96283545; under_selection=96283544
2026-04-28,2026,Vanderbilt,,BetMGM,5.5,-155.0,120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,Vanderbilt,,DraftKings,5.5,-160.0,135.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,Vanderbilt,,FanDuel,5.5,-142.0,116.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441159; over_selection=96841480; under_selection=96841479
2026-04-28,2026,Virginia,,BetMGM,7.5,-160.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,Virginia,,DraftKings,7.5,-140.0,120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,Virginia,,FanDuel,7.5,-142.0,116.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441194; over_selection=96292284; under_selection=96292283
2026-04-28,2026,Virginia Tech,,BetMGM,6.5,-155.0,120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,Virginia Tech,,DraftKings,6.5,-130.0,110.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,Virginia Tech,,FanDuel,6.5,-150.0,122.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441196; over_selection=96283557; under_selection=96283558
2026-04-28,2026,Wake Forest,,BetMGM,5.5,-135.0,105.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-04-28,2026,Wake Forest,,DraftKings,5.5,-135.0,115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-04-28,2026,Wake Forest,,FanDuel,5.5,-120.0,-102.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441212; over_selection=96283564; under_selection=96283563
2026-04-28,2026,Washington,,BetMGM,7.5,-160.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
