game_id,first_opener,first_opener_timestamp,consensus_opener,consensus_opener_timestamp,closing_spread,closing_timestamp,books_at_open,books_at_close,opener_source,close_source,timing_status,eligibility
pt-2024-4-alabama-wisconsin,15.5,,15.5,,16.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-4-byu-wyoming,8.5,,8.5,,9.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-southalabama-appalachianstate,-7.5,,-7.5,,-7.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-rice-army,-5.0,,-5.0,,-7.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-arkansas-auburn,-4.0,,-4.0,,-2.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-kansasstate-byu,7.0,,7.0,,6.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-michiganstate-bostoncollege,-6.5,,-6.5,,-6.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-houston-cincinnati,-6.0,,-6.0,,-3.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-ncstate-clemson,-15.5,,-15.5,,-18.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-virginia-coastalcarolina,3.0,,3.0,,3.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-baylor-colorado,-1.0,,-1.0,,-2.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-utep-coloradostate,-10.0,,-10.0,,-9.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-california-floridastate,-3.0,,-3.0,,-2.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-charlotte-indiana,-27.5,,-27.5,,-28.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-arkansasstate-iowastate,-20.0,,-20.0,,-21.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-ohio-kentucky,-17.5,,-17.5,,-20.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-ucla-lsu,-22.5,,-22.5,,-21.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-tulane-louisianalafayette,3.0,,3.0,,1.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-usc-michigan,6.0,,6.0,,4.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-iowa-minnesota,2.5,,2.5,,2.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-georgiasouthern-mississippi,-35.0,,-35.0,,-35.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-vanderbilt-missouri,-20.5,,-20.5,,-20.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-memphis-navy,11.0,,11.0,,9.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-illinois-nebraska,-9.0,,-9.0,,-9.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-fresnostate-newmexico,16.0,,16.0,,13.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-wyoming-northtexas,-9.0,,-9.0,,-7.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-miamiohio-notredame,-26.0,,-26.0,,-27.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-marshall-ohiostate,-39.0,,-39.0,,-39.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-tennessee-oklahoma,7.0,,7.0,,7.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-utah-oklahomastate,-2.5,,-2.5,,1.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-purdue-oregonstate,-6.0,,-6.0,,-3.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-tcu-smu,2.0,,2.0,,2.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-akron-southcarolina,-27.5,,-27.5,,-27.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-stanford-syracuse,-9.5,,-9.5,,-9.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-utahstate-temple,7.0,,7.0,,6.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-arizonastate-texastech,-3.5,,-3.5,,-3.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-northwestern-washington,-10.0,,-10.0,,-12.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-5-toledo-westernkentucky,-0.0,,-0.0,,2.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-georgia-alabama,1.5,,1.5,,1.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-oklahoma-auburn,2.5,,2.5,,2.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-byu-baylor,-3.0,,-3.0,,-3.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-westernkentucky-bostoncollege,-11.0,,-11.0,,-13.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-colorado-centralflorida,-11.0,,-11.0,,-14.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-stanford-clemson,-21.5,,-21.5,,-23.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-buffalo-connecticut,-5.5,,-5.5,,-6.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-northcarolina-duke,-2.5,,-2.5,,-2.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-georgiasouthern-georgiastate,-0.0,,-0.0,,-3.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-iowastate-houston,12.5,,12.5,,16.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-maryland-indiana,-7.0,,-7.0,,-7.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-tcu-kansas,-2.5,,-2.5,,-2.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-oklahomastate-kansasstate,-5.0,,-5.0,,-5.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-southalabama-lsu,-20.5,,-20.5,,-21.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-massachusetts-miamiohio,-17.0,,-17.0,,-17.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-minnesota-michigan,-10.0,,-10.0,,-9.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-ohiostate-michiganstate,23.0,,23.0,,23.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-kentucky-mississippi,-17.0,,-17.0,,-17.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-tulsa-northtexas,-7.0,,-7.0,,-7.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-louisville-notredame,-6.0,,-6.0,,-7.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-akron-ohio,-11.5,,-11.5,,-12.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-illinois-pennstate,-18.0,,-18.0,,-18.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-nebraska-purdue,9.0,,9.0,,10.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-charlotte-rice,-6.0,,-6.0,,-4.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-washington-rutgers,-3.0,,-3.0,,-2.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-floridastate-smu,-5.5,,-5.5,,-6.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-army-temple,11.0,,11.0,,12.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-arkansas-texasaandm,-5.0,,-5.0,,-4.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-cincinnati-texastech,-3.5,,-3.5,,-3.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-navy-uab,-0.0,,-0.0,,3.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-oregon-ucla,23.0,,23.0,,24.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-fresnostate-unlv,-4.5,,-4.5,,-2.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-wisconsin-usc,-13.5,,-13.5,,-15.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-arizona-utah,-11.0,,-11.0,,-8.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-louisianalafayette-wakeforest,-3.0,,-3.0,,-3.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-6-airforce-wyoming,2.5,,2.5,,4.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-7-navy-airforce,8.0,,8.0,,10.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-7-texastech-arizona,-6.0,,-6.0,,-6.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-7-kansas-arizonastate,-2.5,,-2.5,,-2.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-7-tennessee-arkansas,13.0,,13.0,,13.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-7-southalabama-arkansasstate,3.5,,3.5,,3.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-7-utahstate-boisestate,-26.0,,-26.0,,-27.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-7-temple-connecticut,-14.0,,-14.0,,-17.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-7-centralflorida-florida,-1.5,,-1.5,,1.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-7-clemson-floridastate,14.0,,14.0,,14.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-7-auburn-georgia,-23.0,,-23.0,,-22.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-7-baylor-iowastate,-12.5,,-12.5,,-11.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2024-7-smu-louisville,-7.0,,-7.0,,-6.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
